dataset,field_id,scene_date,scene_id,polarization,zonal_mean_db,zonal_min_db,zonal_max_db,zonal_median_db,valid_pixel_count,nodata_pixel_count,radar_raster
sp,SP_7_14,2026-05-29,S1C_IW_GRDH_1SDV_20260529T034517_20260529T034547_007863_00FFD9_rtc,VH,-15.736342681888525,-23.11455217036407,-10.202335301118444,-16.611542013728382,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-05-29/sentinel_rtc.tif
sp,SP_7_14,2026-05-29,S1C_IW_GRDH_1SDV_20260529T034517_20260529T034547_007863_00FFD9_rtc,VV,-7.770719875404193,-15.606121866747886,-2.0277116318263455,-8.451605560409643,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-05-29/sentinel_rtc.tif
sp,SP_7_14,2026-05-30,S1D_IW_GRDH_1SDV_20260530T034527_20260530T034556_003008_0052E2_rtc,VH,-19.719426768587333,-27.726851464770718,-12.364234231907488,-20.969479161716865,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-05-30/sentinel_rtc.tif
sp,SP_7_14,2026-05-30,S1D_IW_GRDH_1SDV_20260530T034527_20260530T034556_003008_0052E2_rtc,VV,-9.264517349225022,-16.662624369919413,-2.085168941212024,-9.601118951722555,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-05-30/sentinel_rtc.tif
sp,SP_7_14,2026-06-08,S1C_IW_GRDH_1SDV_20260608T151316_20260608T151339_008016_0104E2_rtc,VH,-16.07104172505304,-27.24933667456984,-9.360141129176462,-17.085789955585412,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-08/sentinel_rtc.tif
sp,SP_7_14,2026-06-08,S1C_IW_GRDH_1SDV_20260608T151316_20260608T151339_008016_0104E2_rtc,VV,-8.771832710002103,-15.36338343370393,-2.0422548596797037,-9.235337750122673,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-08/sentinel_rtc.tif
sp,SP_7_14,2026-06-09,S1D_IW_GRDH_1SDV_20260609T151326_20260609T151349_003161_0057F5_rtc,VH,-19.317587895832652,-27.546939210152917,-9.997501687342885,-21.550117231326745,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-09/sentinel_rtc.tif
sp,SP_7_14,2026-06-09,S1D_IW_GRDH_1SDV_20260609T151326_20260609T151349_003161_0057F5_rtc,VV,-3.7445151537609482,-15.242678959619958,10.422813114143871,-9.323336944726845,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-09/sentinel_rtc.tif
sp,SP_7_14,2026-06-11,S1D_IW_GRDH_1SDV_20260611T034528_20260611T034557_003183_0058B3_rtc,VH,-21.046099465714562,-26.50274391266368,-14.68012868856186,-21.42298957372258,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-11/sentinel_rtc.tif
sp,SP_7_14,2026-06-11,S1D_IW_GRDH_1SDV_20260611T034528_20260611T034557_003183_0058B3_rtc,VV,-13.19240123912454,-19.70101549223876,-6.522476159538494,-13.506216469589925,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-11/sentinel_rtc.tif
sp,SP_7_14,2026-06-18,S1D_IW_GRDH_1SDV_20260618T033709_20260618T033734_003285_005BFE_rtc,VH,-21.586337125553637,-27.353510217035144,-14.899691072009535,-21.986288852804954,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-18/sentinel_rtc.tif
sp,SP_7_14,2026-06-18,S1D_IW_GRDH_1SDV_20260618T033709_20260618T033734_003285_005BFE_rtc,VV,-12.776266746903426,-18.70993674363689,-7.400770993983199,-13.068407948405618,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-18/sentinel_rtc.tif
sp,SP_7_14,2026-06-21,S1D_IW_GRDH_1SDV_20260621T151327_20260621T151351_003336_005DAB_rtc,VH,-20.103157443612055,-27.29174040789229,-12.900756838201781,-20.824809125648542,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-21/sentinel_rtc.tif
sp,SP_7_14,2026-06-21,S1D_IW_GRDH_1SDV_20260621T151327_20260621T151351_003336_005DAB_rtc,VV,-2.830391839880197,-16.80422511600722,10.727680421288362,-8.41182763705102,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-21/sentinel_rtc.tif
sp,SP_7_14,2026-06-23,S1D_IW_GRDH_1SDV_20260623T034529_20260623T034558_003358_005E68_rtc,VH,-15.268448936824413,-23.302355611632418,-8.063380106852566,-15.773478428129323,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-23/sentinel_rtc.tif
sp,SP_7_14,2026-06-23,S1D_IW_GRDH_1SDV_20260623T034529_20260623T034558_003358_005E68_rtc,VV,-7.029438803060215,-15.009470851401483,-0.8587143526283663,-7.391880774807171,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-23/sentinel_rtc.tif
sp,SP_7_14,2026-06-27,S1C_IW_GRDH_1SDV_20260627T151314_20260627T151338_008293_010679_rtc,VH,-18.323668494960373,-27.0180783340344,-12.068141726579022,-19.10847402098303,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-27/sentinel_rtc.tif
sp,SP_7_14,2026-06-27,S1C_IW_GRDH_1SDV_20260627T151314_20260627T151338_008293_010679_rtc,VV,-2.2762876147648745,-15.490805289687941,12.869810497824673,-7.964223842740237,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-27/sentinel_rtc.tif
sp,SP_7_14,2026-06-29,S1C_IW_GRDH_1SDV_20260629T034516_20260629T034545_008315_010739_rtc,VH,-16.784244338391208,-26.45071457004644,-10.424465834112155,-17.838920149166952,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-29/sentinel_rtc.tif
sp,SP_7_14,2026-06-29,S1C_IW_GRDH_1SDV_20260629T034516_20260629T034545_008315_010739_rtc,VV,-8.943737984712882,-17.04386967651963,-3.0779650513194765,-9.476012587902831,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-29/sentinel_rtc.tif
sp,SP_7_14,2026-06-30,S1D_IW_GRDH_1SDV_20260630T033711_20260630T033736_003460_0061C2_rtc,VH,-16.740143301583583,-27.062409148803237,-9.713190351519238,-17.806348904638384,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-30/sentinel_rtc.tif
sp,SP_7_14,2026-06-30,S1D_IW_GRDH_1SDV_20260630T033711_20260630T033736_003460_0061C2_rtc,VV,-9.448983366567191,-17.714608644551753,-2.8134054763934286,-10.28377505534814,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-06-30/sentinel_rtc.tif
sp,SP_7_14,2026-07-03,S1D_IW_GRDH_1SDV_20260703T151327_20260703T151351_003511_00637D_rtc,VH,-12.731128272150404,-21.466361767039945,-6.510919565259897,-13.008596664223157,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-03/sentinel_rtc.tif
sp,SP_7_14,2026-07-03,S1D_IW_GRDH_1SDV_20260703T151327_20260703T151351_003511_00637D_rtc,VV,2.5900871295524173,-11.047782904043713,15.46681728871759,-2.4814219986864696,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-03/sentinel_rtc.tif
sp,SP_7_14,2026-07-05,S1D_IW_GRDH_1SDV_20260705T034530_20260705T034559_003533_006442_rtc,VH,-12.523870536516561,-19.063116635220442,-7.091575848542386,-12.859229938494517,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-05/sentinel_rtc.tif
sp,SP_7_14,2026-07-05,S1D_IW_GRDH_1SDV_20260705T034530_20260705T034559_003533_006442_rtc,VV,-4.6242777271914175,-12.866244780358226,0.2469538324229013,-4.948536520042533,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-05/sentinel_rtc.tif
sp,SP_7_14,2026-07-06,S1C_IW_GRDH_1SDV_20260706T033657_20260706T033722_008417_010A72_rtc,VH,-13.812730085099199,-20.64935412455974,-9.169639741787925,-14.10936648889745,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-06/sentinel_rtc.tif
sp,SP_7_14,2026-07-06,S1C_IW_GRDH_1SDV_20260706T033657_20260706T033722_008417_010A72_rtc,VV,-5.960917627514978,-12.641761673367549,-1.0427683210828829,-6.215622343299329,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-06/sentinel_rtc.tif
sp,SP_7_14,2026-07-09,S1C_IW_GRDH_1SDV_20260709T151315_20260709T151338_008468_010C38_rtc,VH,-13.19908487570389,-20.607947128100975,-8.377493482988335,-13.416352217252543,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-09/sentinel_rtc.tif
sp,SP_7_14,2026-07-09,S1C_IW_GRDH_1SDV_20260709T151315_20260709T151338_008468_010C38_rtc,VV,1.300854641323783,-11.814953956182439,14.546828799211134,-3.2609600697498595,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-09/sentinel_rtc.tif
sp,SP_7_14,2026-07-11,S1C_IW_GRDH_1SDV_20260711T034517_20260711T034546_008490_010CEC_rtc,VH,-12.907139948610716,-20.04044007261712,-7.793839017171136,-13.178644986489676,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-11/sentinel_rtc.tif
sp,SP_7_14,2026-07-11,S1C_IW_GRDH_1SDV_20260711T034517_20260711T034546_008490_010CEC_rtc,VV,-4.80865671070606,-11.483735560851148,0.38899557908248367,-5.168525215663093,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-11/sentinel_rtc.tif
sp,SP_7_14,2026-07-12,S1D_IW_GRDH_1SDV_20260712T033712_20260712T033737_003635_0067AC_rtc,VH,-12.864407941818127,-19.437926638429875,-8.082415721227298,-13.03999906694202,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-12/sentinel_rtc.tif
sp,SP_7_14,2026-07-12,S1D_IW_GRDH_1SDV_20260712T033712_20260712T033737_003635_0067AC_rtc,VV,-5.3493575602461005,-11.660295884286187,0.12451164248869163,-5.6206590772941585,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-12/sentinel_rtc.tif
sp,SP_7_14,2026-07-15,S1D_IW_GRDH_1SDV_20260715T151328_20260715T151352_003686_00696B_rtc,VH,-13.445079971944251,-18.570917815835827,-8.568190257468153,-13.681127248239896,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-15/sentinel_rtc.tif
sp,SP_7_14,2026-07-15,S1D_IW_GRDH_1SDV_20260715T151328_20260715T151352_003686_00696B_rtc,VV,-2.9448694905531902,-11.91348671140894,8.815275885587463,-5.26629994359251,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-15/sentinel_rtc.tif
sp,SP_7_14,2026-07-17,S1D_IW_GRDH_1SDV_20260717T034530_20260717T034600_003708_006A2F_rtc,VH,-13.662703619769214,-19.37247824620607,-8.81876794597854,-13.862595255490433,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-17/sentinel_rtc.tif
sp,SP_7_14,2026-07-17,S1D_IW_GRDH_1SDV_20260717T034530_20260717T034600_003708_006A2F_rtc,VV,-6.576918790032372,-12.57775812156665,-1.7125633103219349,-6.838902853111155,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-17/sentinel_rtc.tif
sp,SP_7_14,2026-07-18,S1C_IW_GRDH_1SDV_20260718T033658_20260718T033723_008592_01103A_rtc,VH,-13.803191038030437,-20.528169546223044,-9.451827292971736,-13.999219793250116,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-18/sentinel_rtc.tif
sp,SP_7_14,2026-07-18,S1C_IW_GRDH_1SDV_20260718T033658_20260718T033723_008592_01103A_rtc,VV,-6.96818372505391,-15.034943136646543,-1.9364437024123216,-7.2367964830590665,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-18/sentinel_rtc.tif
sp,SP_7_14,2026-07-21,S1C_IW_GRDH_1SDV_20260721T151315_20260721T151339_008643_011205_rtc,VH,-12.415083702935213,-17.588416810903517,-7.339969093069923,-12.67164714330842,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-21/sentinel_rtc.tif
sp,SP_7_14,2026-07-21,S1C_IW_GRDH_1SDV_20260721T151315_20260721T151339_008643_011205_rtc,VV,-5.190711044682263,-12.817945277096223,1.1267163010156298,-5.606578843744106,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-21/sentinel_rtc.tif
sp,SP_7_14,2026-07-23,S1C_IW_GRDH_1SDV_20260723T034517_20260723T034547_008665_0112C0_rtc,VH,-13.108965698807557,-19.859720832338212,-8.239437574424272,-13.329832991926214,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-23/sentinel_rtc.tif
sp,SP_7_14,2026-07-23,S1C_IW_GRDH_1SDV_20260723T034517_20260723T034547_008665_0112C0_rtc,VV,-5.620382894663286,-11.445439887344104,-1.1736222342492244,-5.870636138756755,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-23/sentinel_rtc.tif
sp,SP_7_14,2026-07-24,S1D_IW_GRDH_1SDV_20260724T033713_20260724T033738_003810_006DAE_rtc,VH,-13.329009607983764,-19.400319399494812,-8.299421788636549,-13.53891561248924,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-24/sentinel_rtc.tif
sp,SP_7_14,2026-07-24,S1D_IW_GRDH_1SDV_20260724T033713_20260724T033738_003810_006DAE_rtc,VV,-6.335367455601888,-13.115562836249248,-1.9169873300077143,-6.512009503375699,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-24/sentinel_rtc.tif
sp,SP_7_14,2026-07-27,S1D_IW_GRDH_1SDV_20260727T151329_20260727T151353_003861_006F66_rtc,VH,-13.066874169988319,-18.801651299792464,-9.113889174482832,-13.287924768877403,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-27/sentinel_rtc.tif
sp,SP_7_14,2026-07-27,S1D_IW_GRDH_1SDV_20260727T151329_20260727T151353_003861_006F66_rtc,VV,-6.20362491230524,-12.643254715139138,-0.9948727399303291,-6.466454496978385,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-27/sentinel_rtc.tif
sp,SP_7_14,2026-07-29,S1D_IW_GRDH_1SDV_20260729T034531_20260729T034600_003883_00702F_rtc,VH,-13.31630229232201,-18.545036116372565,-8.66797573178043,-13.575885768191528,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-29/sentinel_rtc.tif
sp,SP_7_14,2026-07-29,S1D_IW_GRDH_1SDV_20260729T034531_20260729T034600_003883_00702F_rtc,VV,-5.688894806279654,-11.929672130079297,-1.1085843256203396,-5.874190355662547,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-29/sentinel_rtc.tif
sp,SP_7_14,2026-07-30,S1C_IW_GRDH_1SDV_20260730T033659_20260730T033724_008767_011600_rtc,VH,-13.316166526864688,-19.260423323264643,-8.812685641427674,-13.552440105116718,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-30/sentinel_rtc.tif
sp,SP_7_14,2026-07-30,S1C_IW_GRDH_1SDV_20260730T033659_20260730T033724_008767_011600_rtc,VV,-6.640908831421511,-13.133038190269883,-2.422895412179182,-6.868302674692463,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-07-30/sentinel_rtc.tif
sp,SP_7_14,2026-08-02,S1C_IW_GRDH_1SDV_20260802T151316_20260802T151340_008818_0117CE_rtc,VH,-12.997602358622387,-18.58779775894954,-8.663283275663119,-13.184394306414955,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-02/sentinel_rtc.tif
sp,SP_7_14,2026-08-02,S1C_IW_GRDH_1SDV_20260802T151316_20260802T151340_008818_0117CE_rtc,VV,-6.098523683882395,-13.051948542012727,-0.3240578988598636,-6.31276387595891,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-02/sentinel_rtc.tif
sp,SP_7_14,2026-08-04,S1C_IW_GRDH_1SDV_20260804T034518_20260804T034547_008840_011893_rtc,VH,-12.377236201543298,-18.345678533692006,-7.568424929067233,-12.601323262591077,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-04/sentinel_rtc.tif
sp,SP_7_14,2026-08-04,S1C_IW_GRDH_1SDV_20260804T034518_20260804T034547_008840_011893_rtc,VV,-4.5649695642455494,-10.722515248732469,0.4935686205413675,-4.788073577124314,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-04/sentinel_rtc.tif
sp,SP_7_14,2026-08-05,S1D_IW_GRDH_1SDV_20260805T033713_20260805T033738_003985_0073C9_rtc,VH,-13.395183970193806,-19.080682873421985,-9.378043082254374,-13.58837274934994,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-05/sentinel_rtc.tif
sp,SP_7_14,2026-08-05,S1D_IW_GRDH_1SDV_20260805T033713_20260805T033738_003985_0073C9_rtc,VV,-6.359035645096416,-12.820704605320302,-2.4064313234057084,-6.489134781933888,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-05/sentinel_rtc.tif
sp,SP_7_14,2026-08-08,S1D_IW_GRDH_1SDV_20260808T151329_20260808T151353_004036_00757E_rtc,VH,-12.560488181524631,-17.83271771704705,-8.475451007791811,-12.762619387008124,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-08/sentinel_rtc.tif
sp,SP_7_14,2026-08-08,S1D_IW_GRDH_1SDV_20260808T151329_20260808T151353_004036_00757E_rtc,VV,-6.07401252474888,-11.17215096324852,-2.087863790426804,-6.301149642006571,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-08/sentinel_rtc.tif
sp,SP_7_14,2026-08-10,S1D_IW_GRDH_1SDV_20260810T034532_20260810T034601_004058_007649_rtc,VH,-12.703028130605095,-18.382069130209935,-8.238160186759831,-12.890827115918944,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-10/sentinel_rtc.tif
sp,SP_7_14,2026-08-10,S1D_IW_GRDH_1SDV_20260810T034532_20260810T034601_004058_007649_rtc,VV,-5.21964526626064,-10.789142884636512,-0.21048255096875668,-5.450809689390401,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-10/sentinel_rtc.tif
sp,SP_7_14,2026-08-11,S1C_IW_GRDH_1SDV_20260811T033659_20260811T033724_008942_011BD4_rtc,VH,-13.413060689185928,-19.90614150151093,-8.746042703493279,-13.648052590629721,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-11/sentinel_rtc.tif
sp,SP_7_14,2026-08-11,S1C_IW_GRDH_1SDV_20260811T033659_20260811T033724_008942_011BD4_rtc,VV,-6.670739490127138,-12.846596099247687,-2.858296275177918,-6.890671779907772,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-11/sentinel_rtc.tif
sp,SP_7_14,2026-08-14,S1C_IW_GRDH_1SDV_20260814T151317_20260814T151341_008993_011D90_rtc,VH,-13.297910321133068,-18.77033076202681,-8.343875256737034,-13.472557911346822,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-14/sentinel_rtc.tif
sp,SP_7_14,2026-08-14,S1C_IW_GRDH_1SDV_20260814T151317_20260814T151341_008993_011D90_rtc,VV,-6.919402359751549,-12.713206454511198,-2.4905510153900186,-7.185178706013328,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-14/sentinel_rtc.tif
sp,SP_7_14,2026-08-16,S1C_IW_GRDH_1SDV_20260816T034519_20260816T034548_009015_011E59_rtc,VH,-12.820533297515347,-20.254398595714825,-8.622947277092361,-13.05062270255437,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-16/sentinel_rtc.tif
sp,SP_7_14,2026-08-16,S1C_IW_GRDH_1SDV_20260816T034519_20260816T034548_009015_011E59_rtc,VV,-6.217800141134359,-12.278197434232062,-2.0462876381411146,-6.464002936596596,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-16/sentinel_rtc.tif
sp,SP_7_14,2026-08-17,S1D_IW_GRDH_1SDV_20260817T033714_20260817T033739_004160_0079CD_rtc,VH,-13.36118777818121,-20.787610062999207,-8.824190814232079,-13.54227565309124,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-17/sentinel_rtc.tif
sp,SP_7_14,2026-08-17,S1D_IW_GRDH_1SDV_20260817T033714_20260817T033739_004160_0079CD_rtc,VV,-6.667677545207566,-12.72310837316357,-2.0326100436643064,-6.8782118989624275,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-17/sentinel_rtc.tif
sp,SP_7_14,2026-08-20,S1D_IW_GRDH_1SDV_20260820T151330_20260820T151354_004211_007B94_rtc,VH,-13.366033360259381,-19.4294984091758,-8.908537947804138,-13.55302687339421,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-20/sentinel_rtc.tif
sp,SP_7_14,2026-08-20,S1D_IW_GRDH_1SDV_20260820T151330_20260820T151354_004211_007B94_rtc,VV,-6.590606447188462,-12.87650665956965,-1.8655838921513237,-6.770127853087326,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-20/sentinel_rtc.tif
sp,SP_7_14,2026-08-22,S1D_IW_GRDH_1SDV_20260822T034532_20260822T034601_004233_007C63_rtc,VH,-13.147617996216132,-18.54920876019869,-9.10332703231834,-13.358215462881823,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-22/sentinel_rtc.tif
sp,SP_7_14,2026-08-22,S1D_IW_GRDH_1SDV_20260822T034532_20260822T034601_004233_007C63_rtc,VV,-5.944799835785682,-13.222568310100781,-0.9334022344776173,-6.171545626371381,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-22/sentinel_rtc.tif
sp,SP_7_14,2026-08-23,S1C_IW_GRDH_1SDV_20260823T033700_20260823T033725_009117_01219B_rtc,VH,-13.240460126357888,-20.454545783136137,-9.028682526295935,-13.43437048068387,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-23/sentinel_rtc.tif
sp,SP_7_14,2026-08-23,S1C_IW_GRDH_1SDV_20260823T033700_20260823T033725_009117_01219B_rtc,VV,-6.3620600773964675,-14.76283819974884,-2.2729742377787185,-6.57375443631364,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-23/sentinel_rtc.tif
sp,SP_7_14,2026-08-26,S1C_IW_GRDH_1SDV_20260826T151317_20260826T151341_009168_012368_rtc,VH,-13.37075604694278,-19.36809221285862,-9.249423096203419,-13.525823696075232,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-26/sentinel_rtc.tif
sp,SP_7_14,2026-08-26,S1C_IW_GRDH_1SDV_20260826T151317_20260826T151341_009168_012368_rtc,VV,-6.558372663784695,-12.00968079014604,-1.6048731161391618,-6.774918628057487,3880,1090,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_14/2026-08-26/sentinel_rtc.tif
sp,SP_7_17,2026-04-06,S1C_IW_GRDH_1SDV_20260406T033655_20260406T033720_007090_00E5B7_rtc,VH,-17.17140322237055,-23.528373750869775,-11.329755810305787,-17.622307899907213,5647,2309,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_17/2026-04-06/sentinel_rtc.tif
sp,SP_7_17,2026-04-06,S1C_IW_GRDH_1SDV_20260406T033655_20260406T033720_007090_00E5B7_rtc,VV,-8.498196546740843,-16.88194160820678,-2.694123076099229,-8.884540868421517,5647,2309,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_17/2026-04-06/sentinel_rtc.tif
sp,SP_7_17,2026-04-09,S1C_IW_GRDH_1SDV_20260409T151312_20260409T151336_007141_00E773_rtc,VH,-12.844282360625236,-19.896791599402434,-8.055992328078666,-13.113844280810966,5647,2309,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_17/2026-04-09/sentinel_rtc.tif
sp,SP_7_17,2026-04-09,S1C_IW_GRDH_1SDV_20260409T151312_20260409T151336_007141_00E773_rtc,VV,-4.946376414310699,-12.84828501364007,-0.029060041931750682,-5.173008124724818,5647,2309,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sentinel1/sp/SP_7_17/2026-04-09/sentinel_rtc.tif
