dataset,field_id,scene_date,scene_id,index,zonal_mean,valid_pixel_count,nodata_pixel_count,aoi_cloud_cover,analysis_raster
kaa,KAA_КУР-ГОР-0031-2,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T37UDS_20260609T140015,NDRE,0.07512681186199188,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-09,S2C_MSIL2A_20260609T083601_R064_T37UDS_20260609T140015,SAVI,0.06588060408830643,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-09/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDS_20260611T134710,NDVI,0.11734288930892944,3727,4633,29.940564635958395,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDS_20260611T134710,NDMI,-0.24729129672050476,3727,4633,29.940564635958395,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDS_20260611T134710,NDWI,-0.12459906935691833,3727,4633,29.940564635958395,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDS_20260611T134710,MNDWI,-0.3608839809894562,3727,4633,29.940564635958395,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDS_20260611T134710,NDRE,0.08329357206821442,3727,4633,29.940564635958395,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDS_20260611T134710,SAVI,0.07978188991546631,3727,4633,29.940564635958395,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-11/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-24,S2B_MSIL2A_20260624T083559_R064_T37UDS_20260624T123843,NDVI,0.18463599681854248,2219,6141,58.24665676077266,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-24/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-24,S2B_MSIL2A_20260624T083559_R064_T37UDS_20260624T123843,NDMI,-0.17606203258037567,2219,6141,58.24665676077266,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-24/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-24,S2B_MSIL2A_20260624T083559_R064_T37UDS_20260624T123843,NDWI,-0.18647360801696777,2219,6141,58.24665676077266,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-24/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-24,S2B_MSIL2A_20260624T083559_R064_T37UDS_20260624T123843,MNDWI,-0.35063034296035767,2219,6141,58.24665676077266,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-24/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-24,S2B_MSIL2A_20260624T083559_R064_T37UDS_20260624T123843,NDRE,0.1347171813249588,2219,6141,58.24665676077266,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-24/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-06-24,S2B_MSIL2A_20260624T083559_R064_T37UDS_20260624T123843,SAVI,0.133436381816864,2219,6141,58.24665676077266,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-06-24/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-08,S2A_MSIL2A_20260708T083531_R021_T37UDS_20260708T111910,NDVI,0.359885036945343,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-08/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-08,S2A_MSIL2A_20260708T083531_R021_T37UDS_20260708T111910,NDMI,0.008034931495785713,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-08/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-08,S2A_MSIL2A_20260708T083531_R021_T37UDS_20260708T111910,NDWI,-0.3224339187145233,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-08/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-08,S2A_MSIL2A_20260708T083531_R021_T37UDS_20260708T111910,MNDWI,-0.31536710262298584,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-08/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-08,S2A_MSIL2A_20260708T083531_R021_T37UDS_20260708T111910,NDRE,0.27884143590927124,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-08/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-08,S2A_MSIL2A_20260708T083531_R021_T37UDS_20260708T111910,SAVI,0.26009660959243774,5314,3046,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-08/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-18,S2A_MSIL2A_20260718T083531_R021_T37UDT_20260718T112507,NDVI,0.487987756729126,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-18/sentinel_analysis.tif
kaa,KAA_КУР-ГОР-0031-2,2026-07-18,S2A_MSIL2A_20260718T083531_R021_T37UDT_20260718T112507,NDMI,0.1350829005241394,5387,2973,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/kaa/KAA_КУР-ГОР-0031-2/2026-07-18/sentinel_analysis.tif
