dataset,field_id,scene_date,scene_id,index,zonal_mean,zonal_min,zonal_max,zonal_median,valid_pixel_count,nodata_pixel_count,aoi_cloud_cover,analysis_raster
sp,SP_7_12,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,NDMI,0.2717711627483368,-0.17189790308475494,0.3860851526260376,0.30013298988342285,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-19/sentinel_analysis.tif
sp,SP_7_12,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,NDRE,0.39473775029182434,0.12026580423116684,0.47117823362350464,0.41156551241874695,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-19/sentinel_analysis.tif
sp,SP_7_12,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,SAVI,0.5054897665977478,0.13636362552642822,0.6227921843528748,0.5283712148666382,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-19/sentinel_analysis.tif
sp,SP_7_12,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,FCOVER,0.6283359527587891,0.07138177752494812,0.8413622975349426,0.6530669927597046,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-19/sentinel_analysis.tif
sp,SP_7_12,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,NDVI,0.6061038374900818,0.274884968996048,0.664182722568512,0.6269757747650146,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-28/sentinel_analysis.tif
sp,SP_7_12,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,NDMI,0.3224882185459137,-0.05067625641822815,0.3832276165485382,0.34661179780960083,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-28/sentinel_analysis.tif
sp,SP_7_12,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,NDRE,0.4347951114177704,0.14784128963947296,0.4835529923439026,0.4518023729324341,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-28/sentinel_analysis.tif
sp,SP_7_12,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,SAVI,0.5432107448577881,0.1864936202764511,0.6237767338752747,0.5685463547706604,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-28/sentinel_analysis.tif
sp,SP_7_12,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,FCOVER,0.7681576013565063,0.30655279755592346,0.9117573499679565,0.8129101395606995,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-28/sentinel_analysis.tif
sp,SP_7_12,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,NDVI,0.6352561116218567,0.28498464822769165,0.6836389899253845,0.6562743186950684,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-31/sentinel_analysis.tif
sp,SP_7_12,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,NDMI,0.33671924471855164,-0.04913075268268585,0.3925224244594574,0.3591908812522888,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-31/sentinel_analysis.tif
sp,SP_7_12,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,NDRE,0.4510367512702942,0.14948931336402893,0.51509028673172,0.46713948249816895,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-31/sentinel_analysis.tif
sp,SP_7_12,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,SAVI,0.5706974864006042,0.1877523511648178,0.6395996809005737,0.5981841683387756,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-31/sentinel_analysis.tif
sp,SP_7_12,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,FCOVER,0.8177489638328552,0.33139193058013916,0.9226656556129456,0.8686138391494751,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-07-31/sentinel_analysis.tif
sp,SP_7_12,2026-08-10,S2B_MSIL2A_20260810T082559_R021_T37UDA_20260810T105805,NDVI,0.6350069046020508,0.36518773436546326,0.6838200092315674,0.6489306688308716,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-10/sentinel_analysis.tif
sp,SP_7_12,2026-08-10,S2B_MSIL2A_20260810T082559_R021_T37UDA_20260810T105805,NDMI,0.3363907039165497,0.019974522292613983,0.39570188522338867,0.35412076115608215,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-10/sentinel_analysis.tif
sp,SP_7_12,2026-08-10,S2B_MSIL2A_20260810T082559_R021_T37UDA_20260810T105805,NDRE,0.43872812390327454,0.23839011788368225,0.5063148736953735,0.4466008245944977,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-10/sentinel_analysis.tif
sp,SP_7_12,2026-08-10,S2B_MSIL2A_20260810T082559_R021_T37UDA_20260810T105805,SAVI,0.5747113227844238,0.2739690840244293,0.6417341232299805,0.5919161438941956,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-10/sentinel_analysis.tif
sp,SP_7_12,2026-08-10,S2B_MSIL2A_20260810T082559_R021_T37UDA_20260810T105805,FCOVER,0.7879599332809448,0.34174013137817383,0.9007593393325806,0.8285261988639832,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-10/sentinel_analysis.tif
sp,SP_7_12,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDA_20260824T114927,NDVI,0.6338316202163696,0.40102240443229675,0.681719958782196,0.6457276344299316,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-15/sentinel_analysis.tif
sp,SP_7_12,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDA_20260824T114927,NDMI,0.3417762815952301,0.05973253399133682,0.39983925223350525,0.35712745785713196,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-15/sentinel_analysis.tif
sp,SP_7_12,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDA_20260824T114927,NDRE,0.39369624853134155,0.23704150319099426,0.4720137119293213,0.3988703191280365,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-15/sentinel_analysis.tif
sp,SP_7_12,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDA_20260824T114927,SAVI,0.5726112723350525,0.3062531054019928,0.63890141248703,0.5871729850769043,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-15/sentinel_analysis.tif
sp,SP_7_12,2026-08-15,S2C_MSIL2A_20260815T082601_R021_T37UDA_20260824T114927,FCOVER,0.7587395310401917,0.34303000569343567,0.8805169463157654,0.7915292978286743,4197,1579,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_12/2026-08-15/sentinel_analysis.tif
sp,SP_7_13,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDA_20260422T123509,NDVI,0.05620594695210457,0.03122500143945217,0.12471655011177063,0.055597901344299316,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-04-22/sentinel_analysis.tif
sp,SP_7_13,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDA_20260422T123509,NDMI,-0.2065458595752716,-0.2905542254447937,-0.10184720158576965,-0.2063395231962204,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-04-22/sentinel_analysis.tif
sp,SP_7_13,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDA_20260422T123509,NDRE,0.04736056923866272,0.003219581674784422,0.13716815412044525,0.046589650213718414,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-04-22/sentinel_analysis.tif
sp,SP_7_13,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDA_20260422T123509,SAVI,0.029201697558164597,0.015604172833263874,0.07739211618900299,0.028717562556266785,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-04-22/sentinel_analysis.tif
sp,SP_7_13,2026-04-22,S2A_MSIL2A_20260422T083741_R064_T37UDA_20260422T123509,FCOVER,0.021171122789382935,0.010867723263800144,0.03127152845263481,0.0213529821485281,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-04-22/sentinel_analysis.tif
sp,SP_7_13,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDA_20260505T105708,NDVI,0.07423796504735947,0.03504246473312378,0.16649258136749268,0.07500740140676498,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-05/sentinel_analysis.tif
sp,SP_7_13,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDA_20260505T105708,NDMI,-0.2587398588657379,-0.30331385135650635,-0.12387482821941376,-0.2600082457065582,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-05/sentinel_analysis.tif
sp,SP_7_13,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDA_20260505T105708,NDRE,0.053171295672655106,0.0,0.14863726496696472,0.05380769446492195,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-05/sentinel_analysis.tif
sp,SP_7_13,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDA_20260505T105708,SAVI,0.04513540491461754,0.01848011650145054,0.12215182930231094,0.044903650879859924,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-05/sentinel_analysis.tif
sp,SP_7_13,2026-05-05,S2B_MSIL2A_20260505T083559_R064_T37UDA_20260505T105708,FCOVER,0.010297141969203949,0.00035217340337112546,0.026206692680716515,0.010122742503881454,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-05/sentinel_analysis.tif
sp,SP_7_13,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,NDVI,0.09400031715631485,0.06026427447795868,0.16738195717334747,0.09454061836004257,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-07/sentinel_analysis.tif
sp,SP_7_13,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,NDMI,-0.2768038511276245,-0.3205799460411072,-0.1500089019536972,-0.2766999304294586,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-07/sentinel_analysis.tif
sp,SP_7_13,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,NDRE,0.06804925948381424,0.022493571043014526,0.16411377489566803,0.0695355236530304,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-07/sentinel_analysis.tif
sp,SP_7_13,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,SAVI,0.061218902468681335,0.03393324837088585,0.12162163853645325,0.06159296631813049,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-07/sentinel_analysis.tif
sp,SP_7_13,2026-05-07,S2C_MSIL2A_20260507T082651_R021_T37UDV_20260508T133027,FCOVER,0.007557647302746773,0.0005641017924062908,0.022592442110180855,0.006918438710272312,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-07/sentinel_analysis.tif
sp,SP_7_13,2026-05-17,S2C_MSIL2A_20260517T082601_R021_T37UDA_20260517T135212,NDVI,0.15599742531776428,0.12015048414468765,0.28883445262908936,0.15451234579086304,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-17/sentinel_analysis.tif
sp,SP_7_13,2026-05-17,S2C_MSIL2A_20260517T082601_R021_T37UDA_20260517T135212,NDMI,-0.20596684515476227,-0.2408783733844757,-0.08256879448890686,-0.20763956010341644,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-17/sentinel_analysis.tif
sp,SP_7_13,2026-05-17,S2C_MSIL2A_20260517T082601_R021_T37UDA_20260517T135212,NDRE,0.09969132393598557,0.07208029180765152,0.202437624335289,0.09844556450843811,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-17/sentinel_analysis.tif
sp,SP_7_13,2026-05-17,S2C_MSIL2A_20260517T082601_R021_T37UDA_20260517T135212,SAVI,0.10900352150201797,0.08250917494297028,0.21441559493541718,0.10812085121870041,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-17/sentinel_analysis.tif
sp,SP_7_13,2026-05-17,S2C_MSIL2A_20260517T082601_R021_T37UDA_20260517T135212,FCOVER,0.03470594808459282,0.021113263443112373,0.12660090625286102,0.03282031789422035,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-17/sentinel_analysis.tif
sp,SP_7_13,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDA_20260520T135803,NDVI,0.18405979871749878,0.1234063059091568,0.34418603777885437,0.18186205625534058,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-20/sentinel_analysis.tif
sp,SP_7_13,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDA_20260520T135803,NDMI,-0.19155845046043396,-0.24685314297676086,-0.0401570089161396,-0.19345559179782867,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-20/sentinel_analysis.tif
sp,SP_7_13,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDA_20260520T135803,NDRE,0.11577478796243668,0.07812104374170303,0.24203945696353912,0.1147541031241417,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-20/sentinel_analysis.tif
sp,SP_7_13,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDA_20260520T135803,SAVI,0.12337105721235275,0.08403407782316208,0.2509763538837433,0.12220261991024017,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-20/sentinel_analysis.tif
sp,SP_7_13,2026-05-20,S2C_MSIL2A_20260520T083601_R064_T37UDA_20260520T135803,FCOVER,0.042274124920368195,0.019106540828943253,0.15931570529937744,0.03939522057771683,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-20/sentinel_analysis.tif
sp,SP_7_13,2026-05-22,S2B_MSIL2A_20260522T082559_R021_T37UDA_20260522T122936,NDVI,0.2250145673751831,0.14241620898246765,0.3718942403793335,0.22296099364757538,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-22/sentinel_analysis.tif
sp,SP_7_13,2026-05-22,S2B_MSIL2A_20260522T082559_R021_T37UDA_20260522T122936,NDMI,-0.15900512039661407,-0.23623211681842804,-0.018486933782696724,-0.1616208404302597,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-22/sentinel_analysis.tif
sp,SP_7_13,2026-05-22,S2B_MSIL2A_20260522T082559_R021_T37UDA_20260522T122936,NDRE,0.14703965187072754,0.09543568640947342,0.2708442807197571,0.14675481617450714,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-22/sentinel_analysis.tif
sp,SP_7_13,2026-05-22,S2B_MSIL2A_20260522T082559_R021_T37UDA_20260522T122936,SAVI,0.158070906996727,0.09920291602611542,0.28304359316825867,0.15692740678787231,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-22/sentinel_analysis.tif
sp,SP_7_13,2026-05-22,S2B_MSIL2A_20260522T082559_R021_T37UDA_20260522T122936,FCOVER,0.08108949661254883,0.030386313796043396,0.23910324275493622,0.07572435587644577,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-05-22/sentinel_analysis.tif
sp,SP_7_13,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDA_20260606T135619,NDVI,0.4782176613807678,0.28724101185798645,0.5841060280799866,0.48542022705078125,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-06/sentinel_analysis.tif
sp,SP_7_13,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDA_20260606T135619,NDMI,0.14629080891609192,-0.06567366421222687,0.30346331000328064,0.15424656867980957,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-06/sentinel_analysis.tif
sp,SP_7_13,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDA_20260606T135619,NDRE,0.2720131576061249,0.1523902714252472,0.3513646125793457,0.2784552574157715,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-06/sentinel_analysis.tif
sp,SP_7_13,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDA_20260606T135619,SAVI,0.38155922293663025,0.20226331055164337,0.5099397897720337,0.3870737850666046,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-06/sentinel_analysis.tif
sp,SP_7_13,2026-06-06,S2C_MSIL2A_20260606T082601_R021_T37UDA_20260606T135619,FCOVER,0.3970712423324585,0.18729573488235474,0.5745106339454651,0.3985336124897003,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-06/sentinel_analysis.tif
sp,SP_7_13,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDA_20260608T120920,NDVI,0.4935186505317688,0.28941279649734497,0.5925039052963257,0.5024070739746094,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-08/sentinel_analysis.tif
sp,SP_7_13,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDA_20260608T120920,NDMI,0.17447403073310852,-0.03411369398236275,0.3198944330215454,0.18548597395420074,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-08/sentinel_analysis.tif
sp,SP_7_13,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDA_20260608T120920,NDRE,0.30704283714294434,0.17759238183498383,0.39167898893356323,0.31483927369117737,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-08/sentinel_analysis.tif
sp,SP_7_13,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDA_20260608T120920,SAVI,0.3983297646045685,0.21151678264141083,0.5214102864265442,0.40517953038215637,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-08/sentinel_analysis.tif
sp,SP_7_13,2026-06-08,S2A_MSIL2A_20260608T082751_R021_T37UDA_20260608T120920,FCOVER,0.44288524985313416,0.22539688646793365,0.6396886706352234,0.44122859835624695,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-08/sentinel_analysis.tif
sp,SP_7_13,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,NDVI,0.11056190729141235,0.0792776420712471,0.3809623718261719,0.10572312772274017,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-11/sentinel_analysis.tif
sp,SP_7_13,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,NDMI,-0.30250194668769836,-0.33542758226394653,-0.02890000119805336,-0.308663934469223,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-11/sentinel_analysis.tif
sp,SP_7_13,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,NDRE,0.07796719670295715,0.047701146453619,0.3065960705280304,0.07382550090551376,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-11/sentinel_analysis.tif
sp,SP_7_13,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,SAVI,0.06874971091747284,0.04698352515697479,0.27866581082344055,0.06512555480003357,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-11/sentinel_analysis.tif
sp,SP_7_13,2026-06-11,S2A_MSIL2A_20260611T084501_R064_T37UDV_20260611T112307,FCOVER,0.013224481604993343,0.005681539420038462,0.09952333569526672,0.010287191718816757,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-06-11/sentinel_analysis.tif
sp,SP_7_13,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,NDVI,0.5205428004264832,0.25626686215400696,0.6463397145271301,0.5293908715248108,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-19/sentinel_analysis.tif
sp,SP_7_13,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,NDMI,0.13550534844398499,-0.13170582056045532,0.29945024847984314,0.14324291050434113,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-19/sentinel_analysis.tif
sp,SP_7_13,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,NDRE,0.33579689264297485,0.14756765961647034,0.4393511116504669,0.33900168538093567,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-19/sentinel_analysis.tif
sp,SP_7_13,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,SAVI,0.41640740633010864,0.18463493883609772,0.569341242313385,0.42122122645378113,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-19/sentinel_analysis.tif
sp,SP_7_13,2026-07-19,S2C_MSIL2A_20260719T083601_R064_T37UDA_20260719T135608,FCOVER,0.42179226875305176,0.136693075299263,0.6610539555549622,0.4147665500640869,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-19/sentinel_analysis.tif
sp,SP_7_13,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,NDVI,0.6097974181175232,0.31215181946754456,0.6568089127540588,0.623330295085907,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-28/sentinel_analysis.tif
sp,SP_7_13,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,NDMI,0.3018590807914734,-0.022290579974651337,0.3655036687850952,0.31720948219299316,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-28/sentinel_analysis.tif
sp,SP_7_13,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,NDRE,0.4340546429157257,0.1910112053155899,0.4834508001804352,0.4433589279651642,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-28/sentinel_analysis.tif
sp,SP_7_13,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,SAVI,0.545967698097229,0.2304762750864029,0.6172119379043579,0.5623064637184143,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-28/sentinel_analysis.tif
sp,SP_7_13,2026-07-28,S2A_MSIL2A_20260728T082751_R021_T37UDA_20260728T120813,FCOVER,0.7453650832176208,0.35973453521728516,0.894047200679779,0.7685975432395935,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-28/sentinel_analysis.tif
sp,SP_7_13,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,NDVI,0.6518394351005554,0.30880606174468994,0.6894410252571106,0.6657272577285767,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-31/sentinel_analysis.tif
sp,SP_7_13,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,NDMI,0.32254278659820557,-0.044036030769348145,0.3715933561325073,0.33888837695121765,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-31/sentinel_analysis.tif
sp,SP_7_13,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,NDRE,0.46230775117874146,0.15186966955661774,0.5074762105941772,0.47363942861557007,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-31/sentinel_analysis.tif
sp,SP_7_13,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,SAVI,0.5985236167907715,0.21182024478912354,0.6609527468681335,0.6176201701164246,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-31/sentinel_analysis.tif
sp,SP_7_13,2026-07-31,S2A_MSIL2A_20260731T084501_R064_T37UDV_20260731T133010,FCOVER,0.8414589166641235,0.3448010981082916,0.943193256855011,0.8725376129150391,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-07-31/sentinel_analysis.tif
sp,SP_7_13,2026-08-10,S2B_MSIL2A_20260810T082559_R021_T37UDA_20260810T105805,NDVI,0.6749552488327026,0.38375794887542725,0.7073227763175964,0.6870650053024292,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-08-10/sentinel_analysis.tif
sp,SP_7_13,2026-08-10,S2B_MSIL2A_20260810T082559_R021_T37UDA_20260810T105805,NDMI,0.3458564281463623,-0.009686603210866451,0.39185938239097595,0.3616606891155243,2803,1166,0.0,/Users/korneev/Desktop/water-regime-gis/outputs/imagery/sp/SP_7_13/2026-08-10/sentinel_analysis.tif
